ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11845977,JC454701,09/25/2019 08:00:00 AM,015XX W WILSON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,1912,019,47,3,08B,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11840475,JC447907,09/25/2019 07:45:00 AM,068XX S KOSTNER AVE,0810,THEFT,OVER $500,STREET,false,false,0833,008,13,65,06,1148220,1858907,2019,10/02/2019 04:23:12 PM,41.768779556,-87.732259478,"(41.768779556, -87.732259478)",23,21867,63,318,15,58,13,209
11840818,JC448427,09/25/2019 07:45:00 AM,061XX N RAVENSWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2413,024,40,2,05,1163119,1940994,2019,10/02/2019 04:23:12 PM,41.99373453,-87.67533977,"(41.99373453, -87.67533977)",46,4451,20,43,24,14,11,50
11840101,JC447494,09/25/2019 07:45:00 AM,012XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,DRUG STORE,false,false,1233,012,25,28,08A,1168413,1894846,2019,10/02/2019 04:23:12 PM,41.866988841,-87.657205006,"(41.866988841, -87.657205006)",48,14920,29,759,23,44,15,136
11841244,JC447503,09/25/2019 07:45:00 AM,065XX N GLENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2432,024,49,1,14,1165745,1943674,2019,10/02/2019 04:23:12 PM,42.001032737,-87.665603433,"(42.001032737, -87.665603433)",46,21853,10,358,5,9,11,41
11840144,JC447548,09/25/2019 07:30:00 AM,073XX N OAKLEY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, GROUNDS",false,false,2411,024,50,2,14,1159748,1948576,2019,10/02/2019 04:23:12 PM,42.014610185,-87.687529305,"(42.014610185, -87.687529305)",3,22528,20,341,5,12,11,35
11840494,JC448007,09/25/2019 07:30:00 AM,048XX N FRANCISCO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2031,020,40,4,07,1156348,1932071,2019,10/02/2019 04:23:12 PM,41.96938944,-87.700488807,"(41.96938944, -87.700488807)",46,21849,6,620,24,20,2,61
11840230,JC447571,09/25/2019 07:22:00 AM,079XX S KOSTNER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0834,008,18,70,05,1148453,1851452,2019,10/02/2019 04:23:12 PM,41.748317279,-87.731596545,"(41.748317279, -87.731596545)",23,4300,69,235,30,8,13,232
11840075,JC447472,09/25/2019 07:20:00 AM,060XX W WABANSIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2513,025,29,25,06,1135685,1910672,2019,10/02/2019 04:23:12 PM,41.911061976,-87.776978459,"(41.911061976, -87.776978459)",52,22615,26,597,7,2,6,196
11840253,JC447471,09/25/2019 07:05:00 AM,017XX W TERRA COTTA PL,1360,CRIMINAL TRESPASS,TO VEHICLE,DRIVEWAY - RESIDENTIAL,true,false,1931,019,32,7,26,1164238,1916978,2019,10/02/2019 04:23:12 PM,41.927809908,-87.67190554,"(41.927809908, -87.67190554)",16,21190,68,743,40,16,5,172
11840188,JC447486,09/25/2019 07:00:00 AM,030XX W 60TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0823,008,16,66,14,1156941,1864690,2019,10/02/2019 04:23:12 PM,41.784477269,-87.700136182,"(41.784477269, -87.700136182)",19,21867,64,183,2,58,13,269
11840078,JC447513,09/25/2019 07:00:00 AM,007XX E 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0624,006,6,44,14,1182389,1852117,2019,10/02/2019 04:23:12 PM,41.749423563,-87.60722323,"(41.749423563, -87.60722323)",31,21546,40,11,32,61,20,235
11840090,JC447477,09/25/2019 06:50:00 AM,051XX S HARPER AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,0234,002,4,41,26,1187155,1871341,2019,10/02/2019 04:23:12 PM,41.802064139,-87.589149319,"(41.802064139, -87.589149319)",1,21192,8,405,10,10,24,122
11841909,JC449325,09/25/2019 06:45:00 AM,038XX W CERMAK RD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1013,010,22,30,05,1150921,1889103,2019,10/02/2019 04:23:12 PM,41.851589468,-87.721570909,"(41.851589468, -87.721570909)",14,21569,32,752,28,57,21,161
11840355,JC447459,09/25/2019 06:45:00 AM,006XX N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,018,42,8,06,1176257,1904414,2019,10/02/2019 04:23:12 PM,41.893070845,-87.628120309,"(41.893070845, -87.628120309)",22,21182,37,669,36,55,14,72
11840165,JC447489,09/25/2019 06:40:00 AM,020XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0131,001,3,33,07,1177529,1890579,2019,10/02/2019 04:23:12 PM,41.855078022,-87.623868768,"(41.855078022, -87.623868768)",48,21194,34,374,9,40,22,148
11840335,JC447467,09/25/2019 06:30:00 AM,052XX S HOMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0822,008,14,63,05,1154601,1869602,2019,10/02/2019 04:23:12 PM,41.798003476,-87.708584771,"(41.798003476, -87.708584771)",49,22248,61,776,8,56,13,129
11840118,JC447510,09/25/2019 06:30:00 AM,072XX S YATES BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0334,003,7,43,14,1193462,1857457,2019,10/02/2019 04:23:12 PM,41.763813355,-87.566473544,"(41.763813355, -87.566473544)",43,22538,39,417,37,24,18,213
11840065,JC447469,09/25/2019 06:30:00 AM,053XX W WASHINGTON BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,true,1523,015,28,25,06,1140821,1900236,2019,10/02/2019 04:23:12 PM,41.882331378,-87.758367214,"(41.882331378, -87.758367214)",11,22216,26,674,23,32,25,84
11840185,JC447585,09/25/2019 06:20:00 AM,061XX N CLAREMONT AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2413,024,40,2,08B,1159541,1940641,2019,10/02/2019 04:23:12 PM,41.992840571,-87.688510886,"(41.992840571, -87.688510886)",42,4450,20,53,24,50,11,52
11840079,JC447457,09/25/2019 06:15:00 AM,086XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0632,006,8,44,08B,1184065,1847905,2019,10/02/2019 04:23:12 PM,41.737826409,-87.601213073,"(41.737826409, -87.601213073)",9,21546,40,141,35,61,20,241
11840059,JC447442,09/25/2019 06:14:00 AM,105XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2233,022,34,49,14,1173843,1834870,2019,10/02/2019 04:23:12 PM,41.702289059,-87.639048798,"(41.702289059, -87.639048798)",45,21861,45,525,22,19,9,258
11840184,JC447443,09/25/2019 06:10:00 AM,056XX S TRUMBULL AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0822,008,14,63,03,1154343,1866907,2019,10/02/2019 04:23:12 PM,41.79061315,-87.709602618,"(41.79061315, -87.709602618)",49,21867,61,801,8,58,13,129
11842954,JC450690,09/25/2019 06:00:00 AM,043XX N CLARENDON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1915,019,46,3,08B,1170129,1929242,2019,10/02/2019 04:23:12 PM,41.961336068,-87.64989918,"(41.961336068, -87.64989918)",37,21186,31,577,39,53,5,5
11843758,JC448382,09/25/2019 06:00:00 AM,104XX S HOXIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0434,004,10,51,05,1195188,1836217,2019,10/02/2019 04:23:12 PM,41.705486581,-87.560846227,"(41.705486581, -87.560846227)",47,21202,48,174,47,25,19,255
11840744,JC448336,09/25/2019 06:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,true,false,1134,011,24,29,18,1154228,1895173,2019,10/02/2019 04:23:12 PM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)",36,21572,30,98,14,30,16,140
11842948,JC450695,09/25/2019 05:45:00 AM,079XX S RIDGELAND AVE,0810,THEFT,OVER $500,RESIDENCE,false,true,0414,004,8,46,06,1189359,1852700,2019,10/02/2019 04:23:12 PM,41.75085912,-87.581664038,"(41.75085912, -87.581664038)",9,21202,42,507,35,25,19,222
11841687,JC447652,09/25/2019 05:45:00 AM,035XX S RHODES AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0212,002,4,35,06,1180162,1881716,2019,10/02/2019 04:23:12 PM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)",1,21194,1,561,10,36,24,101
11841008,JC447444,09/25/2019 05:40:00 AM,041XX W FIFTH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1132,011,24,26,08A,1148705,1896471,2019,10/02/2019 04:23:12 PM,41.871851193,-87.729514059,"(41.871851193, -87.729514059)",36,21572,27,703,14,30,16,142
11840060,JC447433,09/25/2019 05:36:00 AM,004XX W 101ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2232,022,9,73,14,1175051,1837938,2019,10/02/2019 04:23:12 PM,41.710681286,-87.634534287,"(41.710681286, -87.634534287)",30,21861,72,593,43,19,9,253
11840621,JC448166,09/25/2019 05:30:00 AM,053XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0234,002,5,41,06,1186816,1870242,2019,10/02/2019 04:23:12 PM,41.79905645,-87.590427386,"(41.79905645, -87.590427386)",1,21192,8,500,33,10,24,122
11840882,JC448448,09/25/2019 05:30:00 AM,038XX S WINCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0912,009,12,59,05,1163987,1879186,2019,10/02/2019 04:23:12 PM,41.824110743,-87.673894823,"(41.824110743, -87.673894823)",26,14924,56,720,1,37,23,165
11840038,JC447434,09/25/2019 05:30:00 AM,132XX S ST LAWRENCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,false,false,0533,005,9,54,14,1182589,1817567,2019,10/02/2019 04:23:12 PM,41.654609229,-87.607557296,"(41.654609229, -87.607557296)",30,4460,51,9,43,47,10,221
11840218,JC447589,09/25/2019 05:30:00 AM,043XX W FORD CITY DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0833,008,18,65,06,1148604,1853230,2019,10/02/2019 04:23:12 PM,41.753193525,-87.730997611,"(41.753193525, -87.730997611)",23,4300,69,571,30,8,13,232
11840044,JC447430,09/25/2019 05:00:00 AM,002XX E 46TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0215,002,3,38,08B,1178505,1874573,2019,10/02/2019 04:23:12 PM,41.811134163,-87.620773781,"(41.811134163, -87.620773781)",12,4301,4,162,9,36,24,98
11841367,JC448952,09/25/2019 05:00:00 AM,028XX S TRIPP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1031,010,22,30,14,1148517,1884728,2019,10/02/2019 04:23:12 PM,41.839630557,-87.730506978,"(41.839630557, -87.730506978)",14,21569,32,248,28,57,21,167
11840399,JC447859,09/25/2019 04:45:00 AM,058XX W MIDWAY PARK,0820,THEFT,$500 AND UNDER,STREET,false,false,1512,015,29,25,06,1137468,1902643,2019,10/02/2019 04:23:12 PM,41.888997484,-87.770621694,"(41.888997484, -87.770621694)",52,22216,26,672,7,32,25,85
11840034,JC447420,09/25/2019 04:40:00 AM,006XX W 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0621,006,6,71,08B,1173416,1853830,2019,10/02/2019 04:23:12 PM,41.754327341,-87.640053181,"(41.754327341, -87.640053181)",17,21554,70,556,32,59,20,229
11846270,JC447421,09/25/2019 04:37:00 AM,075XX S COLES AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,false,false,0421,004,7,43,04B,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11841097,JC447419,09/25/2019 04:30:00 AM,077XX S COTTAGE GROVE AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0624,006,6,69,06,1182903,1853963,2019,10/02/2019 04:23:12 PM,41.754477263,-87.605282506,"(41.754477263, -87.605282506)",31,21546,67,497,35,61,20,227
11843584,JC451642,09/25/2019 04:25:00 AM,050XX S DREXEL BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0222,002,4,39,11,1183167,1871770,2019,10/02/2019 04:23:12 PM,41.803335167,-87.603761388,"(41.803335167, -87.603761388)",1,21192,5,461,10,10,24,116
11840017,JC447415,09/25/2019 04:23:00 AM,010XX W WRIGHTWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1932,019,43,7,06,1168819,1917442,2019,10/02/2019 04:23:12 PM,41.928984944,-87.655058718,"(41.928984944, -87.655058718)",16,21190,68,795,34,16,5,173
11840029,JC447417,09/25/2019 04:20:00 AM,072XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0324,003,8,43,08B,1186798,1857094,2019,10/02/2019 04:23:12 PM,41.762977683,-87.590909694,"(41.762977683, -87.590909694)",32,21546,39,451,35,61,18,217
11841211,JC447418,09/25/2019 04:15:00 AM,053XX S CARPENTER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0934,009,20,61,14,1170220,1869422,2019,10/02/2019 04:23:12 PM,41.797183754,-87.651312333,"(41.797183754, -87.651312333)",19,14924,59,791,4,37,23,127
11845787,JC454569,09/25/2019 03:50:00 AM,020XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1424,014,1,24,14,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11840037,JC447416,09/25/2019 03:45:00 AM,023XX E 93RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,false,false,0413,004,7,48,14,1193360,1843756,2019,10/02/2019 04:23:12 PM,41.726219145,-87.567294437,"(41.726219145, -87.567294437)",43,21202,44,492,37,25,19,246
11840010,JC447411,09/25/2019 03:41:00 AM,015XX W LUNT AVE,0460,BATTERY,SIMPLE,STREET,false,false,2423,024,49,1,08B,1164950,1946600,2019,10/02/2019 04:23:12 PM,42.009078717,-87.668444495,"(42.009078717, -87.668444495)",3,21853,10,358,5,9,11,37
11840982,JC448575,09/25/2019 03:41:00 AM,082XX S COTTAGE GROVE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,true,false,0631,006,8,44,11,1182993,1850505,2019,10/02/2019 04:23:12 PM,41.744986053,-87.60505995,"(41.744986053, -87.60505995)",9,21546,40,141,35,61,20,235
11840026,JC447405,09/25/2019 03:34:00 AM,001XX N PINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1523,015,29,25,14,1139481,1900466,2019,10/02/2019 04:23:12 PM,41.882987057,-87.763282168,"(41.882987057, -87.763282168)",11,22216,26,674,23,32,25,84
11840861,JC447408,09/25/2019 03:31:00 AM,067XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2412,024,50,2,08A,1156443,1944522,2019,10/02/2019 04:23:12 PM,42.003553641,-87.699800833,"(42.003553641, -87.699800833)",42,22528,20,40,27,12,11,46
11844364,JC447404,09/25/2019 03:20:00 AM,074XX S KINGSTON AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,false,0334,003,7,43,04B,1194381,1855945,2019,10/02/2019 04:23:12 PM,41.759641783,-87.56315489,"(41.759641783, -87.56315489)",43,22538,39,245,37,24,18,213
11840006,JC447401,09/25/2019 03:15:00 AM,048XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1623,016,45,11,06,1139617,1931934,2019,10/02/2019 04:23:12 PM,41.969336143,-87.762012845,"(41.969336143, -87.762012845)",20,21869,11,129,50,48,12,58
11840050,JC447400,09/25/2019 03:12:00 AM,004XX E 62ND ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,false,true,0313,003,20,42,04B,1180408,1864003,2019,10/02/2019 04:23:12 PM,41.78208563,-87.614118161,"(41.78208563, -87.614118161)",53,22260,9,331,4,60,18,275
11840011,JC447398,09/25/2019 03:00:00 AM,088XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,true,false,0423,004,7,46,06,1195414,1846898,2019,10/02/2019 04:23:12 PM,41.734790661,-87.559667164,"(41.734790661, -87.559667164)",43,21202,42,508,37,25,19,238
11843616,JC451849,09/25/2019 03:00:00 AM,066XX S VERNON AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0312,003,20,42,06,1180386,1861185,2019,10/02/2019 04:23:12 PM,41.774353267,-87.614285206,"(41.774353267, -87.614285206)",53,22260,9,332,4,60,18,277
11840093,JC447539,09/25/2019 03:00:00 AM,068XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0725,007,16,67,14,1167181,1859468,2019,10/02/2019 04:23:12 PM,41.769934371,-87.662741415,"(41.769934371, -87.662741415)",17,22257,65,284,2,23,17,204
11840020,JC447407,09/25/2019 02:55:00 AM,060XX S CENTRAL PARK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,0823,008,23,65,15,1153350,1864505,2019,10/02/2019 04:23:12 PM,41.784041415,-87.713307256,"(41.784041415, -87.713307256)",23,21867,63,339,6,58,13,276
11840002,JC447395,09/25/2019 02:50:00 AM,054XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0923,009,14,63,08B,1157308,1868248,2019,10/02/2019 04:23:12 PM,41.794233497,-87.698694307,"(41.794233497, -87.698694307)",49,22248,61,777,8,56,23,120
11839961,JC447386,09/25/2019 02:30:00 AM,028XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1124,011,27,27,06,1157560,1898567,2019,10/02/2019 04:23:12 PM,41.877427291,-87.696946533,"(41.877427291, -87.696946533)",48,21184,28,51,46,28,16,123
11840691,JC448232,09/25/2019 02:30:00 AM,077XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0612,006,17,71,08B,1170328,1853388,2019,10/02/2019 04:23:12 PM,41.753182162,-87.651382545,"(41.753182162, -87.651382545)",17,21554,70,572,31,59,20,230
11839979,JC447387,09/25/2019 02:27:00 AM,003XX E 47TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0215,002,3,38,03,1178930,1873923,2019,10/02/2019 04:23:12 PM,41.809340827,-87.619234738,"(41.809340827, -87.619234738)",12,4301,4,448,9,10,24,107
11839999,JC447383,09/25/2019 02:20:00 AM,011XX W WILSON AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,1913,019,46,3,08A,1167622,1930696,2019,10/02/2019 04:23:12 PM,41.965380394,-87.659074153,"(41.965380394, -87.659074153)",37,22616,31,241,39,15,5,6
11839971,JC447389,09/25/2019 02:15:00 AM,052XX W 64TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0813,008,13,64,08B,1142472,1861184,2019,10/02/2019 04:23:12 PM,41.775136346,-87.753272886,"(41.775136346, -87.753272886)",23,22268,62,337,15,7,13,271
11840049,JC447388,09/25/2019 02:14:00 AM,069XX S HARPER AVE,0583,STALKING,CYBERSTALKING,RESIDENCE,false,false,0332,003,5,43,08A,1187589,1859066,2019,10/02/2019 04:23:12 PM,41.768370253,-87.587947949,"(41.768370253, -87.587947949)",32,22260,39,416,33,60,18,212
11840024,JC447393,09/25/2019 02:13:00 AM,067XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,true,0322,003,6,69,14,1178754,1860422,2019,10/02/2019 04:23:12 PM,41.772296804,-87.620290973,"(41.772296804, -87.620290973)",53,22260,67,514,32,60,18,211
11839989,JC447382,09/25/2019 02:13:00 AM,043XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1115,011,28,26,08B,1147414,1899307,2019,10/02/2019 04:23:12 PM,41.879658333,-87.73418121,"(41.879658333, -87.73418121)",11,21572,27,717,23,30,16,100
11840019,JC447409,09/25/2019 02:05:00 AM,037XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0911,009,12,58,14,1155652,1879415,2019,10/02/2019 04:23:12 PM,41.824910629,-87.704467201,"(41.824910629, -87.704467201)",29,22248,55,612,1,56,23,96
11840100,JC447450,09/25/2019 02:00:00 AM,012XX W TAYLOR ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1231,012,28,28,26,1168345,1895726,2019,10/02/2019 04:23:12 PM,41.869405101,-87.657429205,"(41.869405101, -87.657429205)",48,14917,29,759,23,44,15,136
11840136,JC447576,09/25/2019 02:00:00 AM,096XX S GREENWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0511,005,8,50,06,1185232,1841398,2019,10/02/2019 04:23:12 PM,41.719943155,-87.597141432,"(41.719943155, -87.597141432)",9,21861,47,643,35,19,10,250
11839967,JC447375,09/25/2019 01:49:00 AM,060XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0712,007,16,68,14,1169687,1864699,2019,10/02/2019 04:23:12 PM,41.784234886,-87.653403886,"(41.784234886, -87.653403886)",19,21559,66,434,2,11,17,261
11839988,JC447399,09/25/2019 01:47:00 AM,037XX W CHICAGO AVE,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,false,false,1112,011,27,23,26,1151088,1905077,2019,10/02/2019 04:23:12 PM,41.895420644,-87.720539406,"(41.895420644, -87.720539406)",41,4299,24,456,46,5,16,66
11839981,JC447380,09/25/2019 01:31:00 AM,015XX N CALIFORNIA AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1423,014,26,24,18,1157450,1910174,2019,10/02/2019 04:23:12 PM,41.909280181,-87.697034372,"(41.909280181, -87.697034372)",10,22535,25,288,49,4,7,62
11839966,JC447370,09/25/2019 01:26:00 AM,008XX N KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1111,011,37,23,14,1148900,1905303,2019,10/02/2019 04:23:12 PM,41.896083413,-87.728569618,"(41.896083413, -87.728569618)",4,4299,24,99,45,5,16,68
11839956,JC447361,09/25/2019 01:25:00 AM,033XX S KEDZIE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,1032,010,22,30,24,1155572,1882199,2019,10/02/2019 04:23:12 PM,41.83255188,-87.704685961,"(41.83255188, -87.704685961)",14,21569,32,200,28,57,21,166
11839932,JC447366,09/25/2019 01:19:00 AM,014XX N MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1423,014,1,24,14,1159141,1909577,2019,10/02/2019 04:23:12 PM,41.907607375,-87.69083881,"(41.907607375, -87.69083881)",10,21560,25,302,41,4,7,62
11839950,JC447376,09/25/2019 01:13:00 AM,032XX N CICERO AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,1731,017,30,15,26,1143808,1920986,2019,10/02/2019 04:23:12 PM,41.939216164,-87.746877814,"(41.939216164, -87.746877814)",27,22618,15,115,17,21,12,26
11839993,JC447360,09/25/2019 01:10:00 AM,056XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0225,002,20,40,14,1177676,1867664,2019,10/02/2019 04:23:12 PM,41.792194049,-87.624023589,"(41.792194049, -87.624023589)",53,22260,7,403,4,60,24,111
11841138,JC448760,09/25/2019 01:02:00 AM,050XX N SAWYER AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,1713,017,33,14,02,1153799,1933376,2019,10/02/2019 04:23:12 PM,41.973021721,-87.709826612,"(41.973021721, -87.709826612)",28,21849,14,750,20,20,1,1
11840169,JC447460,09/25/2019 01:00:00 AM,049XX S WOLCOTT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0931,009,15,61,05,1164520,1871920,2019,10/02/2019 04:23:12 PM,41.804160766,-87.672144521,"(41.804160766, -87.672144521)",19,14924,59,709,3,37,23,119
11840095,JC447533,09/25/2019 01:00:00 AM,028XX W POLK ST,0810,THEFT,OVER $500,APARTMENT,false,false,1135,011,28,27,06,1157559,1896244,2019,10/02/2019 04:23:12 PM,41.87105277,-87.697013438,"(41.87105277, -87.697013438)",48,21184,28,714,23,28,16,146
11840074,JC447470,09/25/2019 01:00:00 AM,035XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0212,002,4,35,14,1180162,1881716,2019,10/02/2019 04:23:12 PM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)",1,21194,1,561,10,36,24,101
11841101,JC448743,09/25/2019 01:00:00 AM,002XX E HURON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,HOSPITAL BUILDING/GROUNDS,true,false,1834,018,42,8,18,1178046,1905133,2019,10/02/2019 04:23:12 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)",22,21182,37,158,36,6,14,74
11843456,JC451586,09/25/2019 01:00:00 AM,057XX W HENDERSON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,1633,016,36,15,07,1137612,1921695,2019,10/02/2019 04:23:12 PM,41.94127579,-87.769632995,"(41.94127579, -87.769632995)",25,22254,15,342,44,52,12,27
24767,JC447345,09/25/2019 12:58:00 AM,113XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2233,022,34,49,01A,1174667,1829604,2019,10/02/2019 04:23:12 PM,41.687820092,-87.636187615,"(41.687820092, -87.636187615)",45,21861,45,486,22,19,9,258
11839962,JC447359,09/25/2019 12:55:00 AM,088XX S EXCHANGE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,0423,004,10,46,26,1197300,1846947,2019,10/02/2019 04:23:12 PM,41.734878391,-87.552756193,"(41.734878391, -87.552756193)",47,21202,42,509,47,25,19,238
11839952,JC447354,09/25/2019 12:54:00 AM,066XX S HALSTED ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,GAS STATION,true,false,0723,007,6,68,04A,1172118,1860614,2019,10/02/2019 04:23:12 PM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)",19,21559,66,436,32,11,17,202
